ISO,Date,Temperature_Weighted_Daily_Average,Humidity_Weighted_Daily_Average,SW_Weighted_Daily_Average
SYR,2020-04-12,14.146974452989552,0.006088983078127174,224.6314755357585
SYR,2020-04-13,15.055401506816521,0.005832857210196265,238.74840731182172
SYR,2020-04-14,16.367147619958548,0.0056723412794376996,236.10451286048067
SYR,2020-04-15,17.362261831663194,0.0059378276693957495,225.7093068406521
SYR,2020-04-16,17.61615177146506,0.006398508738882898,211.2493183957712
SYR,2020-04-17,17.230610471924813,0.0075879945944443165,174.1182352372741
SYR,2020-04-18,18.5276404052617,0.007978969913589415,217.7599972263749
SYR,2020-04-19,19.32239195239191,0.007954834188486243,217.13751621254067
SYR,2020-04-20,20.43131154564724,0.007604288974933608,201.13977064380734
SYR,2020-04-21,20.616636066791735,0.007498529726493687,195.56655718191138
SYR,2020-04-22,20.22794098932296,0.00725515011062546,218.0294316809739
SYR,2020-04-23,17.83415147599684,0.007158127254401796,226.24347623245973
SYR,2020-04-24,16.107538637461435,0.008569436423464865,149.66225886381952
SYR,2020-04-25,14.772751095421707,0.007903688181018963,192.10461304001146
SYR,2020-04-26,15.157380662415097,0.007134114618717251,234.12589097339034
SYR,2020-04-27,15.589824177886745,0.006892359938321033,240.85514599776653
SYR,2020-04-28,17.081253349716285,0.006420057002992561,244.4176076315924
SYR,2020-04-29,17.9710260119146,0.007142910647598752,220.02358008734896
SYR,2020-04-30,17.744916283330653,0.008179331715663143,209.06904420720915
SYR,2020-05-01,17.15416940357541,0.0076478370838947325,223.123975424844
SYR,2020-05-02,16.326286995703427,0.0074735971338569665,220.13126134568859
SYR,2020-05-03,17.55347194054022,0.007197482190808179,225.98245397462307
SYR,2020-05-04,17.80865084911545,0.0073176949770745224,236.61626423587253
SYR,2020-05-05,16.390608984389633,0.008219232488391494,173.73401822259578
SYR,2020-05-06,16.694832438027344,0.007835812870697184,222.63857523966558
SYR,2020-05-07,17.98773207764479,0.007707036553531095,241.6083307093546
SYR,2020-05-08,20.428677663570728,0.007041416419915362,220.44249031917445
SYR,2020-05-09,18.62428486151267,0.008133797884954679,179.0673827928359
SYR,2020-05-10,18.666978331571237,0.007259421272348463,262.7280516569419
SYR,2020-05-11,19.702921913495942,0.006642891146622997,261.74377804984175
SYR,2020-05-12,22.140334160210102,0.006385707550614795,261.7635892858434
SYR,2020-05-13,24.150242846614905,0.006369669448210663,256.6941480494115
SYR,2020-05-14,25.23466404294555,0.006223742596607667,257.8020718838134
SYR,2020-05-15,26.30605589468242,0.0062606280439876216,263.28860794458575
SYR,2020-05-16,28.29773296696134,0.006478258580768245,259.418402485999
SYR,2020-05-17,29.21639353516552,0.006325408665810007,261.42651797272083
UKR,2020-01-01,1.0387148751510487,0.0036152753254448636,22.48608801130196
UKR,2020-01-02,-0.48265921150747676,0.003067147879727806,32.227391749407026
UKR,2020-01-03,-0.32089815467162014,0.0031970519346875095,29.846382385533662
UKR,2020-01-04,0.9079074980691894,0.0036870180904101262,24.591440249322844
UKR,2020-01-05,0.9067010549976885,0.003829670659017947,19.4461103549426
UKR,2020-01-06,-0.4313227109672716,0.003198335783769525,28.786414271901805
UKR,2020-01-07,-1.9621468466910013,0.0027108508398913846,37.34692801078029
UKR,2020-01-08,-2.1492546027804726,0.0026896010569233144,38.67036551681792
UKR,2020-01-09,-0.7311847381572164,0.0032710907744465546,24.618902971077986
UKR,2020-01-10,0.8758252906183449,0.0038052141506651318,19.838628926015705
UKR,2020-01-11,3.0587367146679885,0.004428307826459973,23.26584781050754
UKR,2020-01-12,0.581911474073513,0.0033700989801336,32.514345828786404
UKR,2020-01-13,1.1488282702387667,0.003582294494486448,40.487946235863
UKR,2020-01-14,1.7844479433800422,0.003930936810088053,32.39984367351518
UKR,2020-01-15,1.3045019645383928,0.0037239415171450565,38.16306335950449
UKR,2020-01-16,0.5110096985685114,0.00348790504870437,31.1558159573877
UKR,2020-01-17,0.4836354276586144,0.003575247810669418,26.19555836898135
UKR,2020-01-18,-0.2293048587050029,0.0033232083453005076,37.51286831177232
UKR,2020-01-19,-1.2074226846195275,0.002960919151688776,30.201154596163832
UKR,2020-01-20,-0.6971452262588733,0.003068349676353381,28.51734570944695
UKR,2020-01-21,1.3227551473672314,0.003381337841583425,35.34258602083165
UKR,2020-01-22,2.0553188351499596,0.0037234824358354183,27.620725402839547
UKR,2020-01-23,0.35799094807384374,0.002973090159405882,49.303536405185234
UKR,2020-01-24,-0.14978788050318134,0.002914943087565916,49.75146602600217
UKR,2020-01-25,0.9467774699269765,0.0033632163084849863,42.39621088496888
UKR,2020-01-26,1.2823316682311183,0.0035817567921246378,43.59756117927026
UKR,2020-01-27,0.7888495233892291,0.0036507138793225847,38.13304891149863
UKR,2020-01-28,1.4925655494818182,0.004034923979691563,30.811915624928435
UKR,2020-01-29,3.0121436298306783,0.004563262865891068,27.514170056872647
UKR,2020-01-30,2.351172305125216,0.003824468057582279,44.74687454780072
UKR,2020-01-31,2.2719024762108813,0.003920989125520983,38.382106558992476
UKR,2020-02-01,3.5454657010816275,0.004658185868812771,34.115848461675974
UKR,2020-02-02,6.336325652862771,0.005351006614608437,54.70933745067214
UKR,2020-02-03,4.068931481405941,0.0045352154836871324,38.719778710464546
UKR,2020-02-04,2.2137768303592633,0.0038578600985574103,50.50092230453306
UKR,2020-02-05,0.2641825915272371,0.003614277533811425,22.211336879160108
UKR,2020-02-06,-1.9694600429339277,0.002831981807774756,47.99071006181448
UKR,2020-02-07,-4.440681425276794,0.002110245083183673,55.11458680966758
UKR,2020-02-08,-6.132449476264507,0.001804055310113544,53.03217152474222
UKR,2020-02-09,-6.17118899198499,0.0019554040049459065,60.932025481021384
UKR,2020-02-10,-2.5980833255481772,0.0027389482027695374,54.58322255964876
UKR,2020-02-11,1.5275492348679747,0.003926646103497782,35.0473743760079
UKR,2020-02-12,1.219318389645454,0.003721370558223066,36.54041913898185
UKR,2020-02-13,1.184558997646987,0.003558430616402778,48.23149258509419
UKR,2020-02-14,1.7914889988611946,0.0035450916474227766,69.49740748229812
UKR,2020-02-15,1.7141071039836526,0.003750937718725848,63.3775913569879
UKR,2020-02-16,1.4338424008522646,0.0034166038385879394,82.30431069200915
UKR,2020-02-17,2.9445682235539725,0.0037270865772927515,84.30238121259565
UKR,2020-02-18,3.9858764793389274,0.004493977542763719,75.02557535735006
UKR,2020-02-19,3.6281178647369603,0.004283579251070448,71.68023710948064
UKR,2020-02-20,2.5042518685830353,0.003930190145692655,69.28905296707265
UKR,2020-02-21,1.9668586430203434,0.003754181837892634,62.60950870003806
UKR,2020-02-22,2.1948336861200755,0.003667262992503571,76.82465156401531
UKR,2020-02-23,3.6267600795076937,0.004112211503493677,54.61591328358856
UKR,2020-02-24,3.2871483914706796,0.004329772172615409,37.46266618350688
UKR,2020-02-25,3.10375371971464,0.0037539889674825244,87.14595188221173
UKR,2020-02-26,5.939095062401836,0.004756286422098597,93.4279801541375
UKR,2020-02-27,5.958959545499179,0.005105110931896424,75.45540605956438
UKR,2020-02-28,2.9837772850717545,0.003942412799054469,80.75450775419844
UKR,2020-02-29,2.488492332148578,0.0034895225047696684,99.50040355626741
UKR,2020-03-01,3.8184223981439556,0.0036380284474110958,110.17900314478658
UKR,2020-03-02,4.892955083366298,0.004450201517364927,77.20518093984877
UKR,2020-03-03,7.737684655862294,0.005496399565697106,108.74320466256253
UKR,2020-03-04,9.435670628922136,0.006001227405405638,111.33527355824731
UKR,2020-03-05,9.400708573708847,0.0054774589956690205,100.47052534327906
UKR,2020-03-06,8.30315544798019,0.0056414001071044256,92.4554219794318
UKR,2020-03-07,8.527799711092921,0.005938878461719637,102.06924747168219
UKR,2020-03-08,8.976467719339743,0.00589991458995997,103.24906453718783
UKR,2020-03-09,9.991725526320382,0.006159474039542751,86.87937581897282
UKR,2020-03-10,9.332548224121906,0.005779724552062112,110.24519807769923
UKR,2020-03-11,8.164843770527485,0.005710424339637152,86.41779964197396
UKR,2020-03-12,9.380526185449526,0.005064291998346508,146.393617924194
UKR,2020-03-13,9.30631851632161,0.005128266344770543,123.44505631172258
UKR,2020-03-14,5.27999729901482,0.0038279003444182907,120.61350640747762
UKR,2020-03-15,-0.05945386782436026,0.002173992287145193,126.11299410496011
UKR,2020-03-16,1.1174982814630487,0.0024491465289761772,153.70770164997134
UKR,2020-03-17,3.301464419898405,0.0031675690056124166,135.13794374434812
UKR,2020-03-18,4.569275732374986,0.00352496529255479,172.8523135021306
UKR,2020-03-19,7.566245615283635,0.004178198925628913,172.35316631727594
UKR,2020-03-20,8.19391069573135,0.004406392930415666,147.7342729215698
UKR,2020-03-21,6.256373474636816,0.00410789728262703,113.18798827882642
